x,y,LOCAL_DAY,PROVINCE_CODE,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_MONTH,STATION_NAME,MIN_TEMPERATURE,SNOW_ON_GROUND
-122.5969444,58.83638888888889,13,BC,1192946,,1192946.2024.6.13,,0,,M,3.5,,20.7,2024,3.5,2024-06-13 0:00,,0,,,4.9,,99,,13.1,,48,,M,,,6,FORT NELSON A,5.5,
-122.5969444,58.83638888888889,14,BC,1192946,,1192946.2024.6.14,,0,,,24,35,12.3,2024,24,2024-06-14 0:00,,0,,,6.5,,98,37,11.5,,83,,,,,6,FORT NELSON A,10.7,
-122.5969444,58.83638888888889,15,BC,1192946,,1192946.2024.6.15,T,0,,,0,1,20,2024,0,2024-06-15 0:00,,0,,,3.6,,96,42,14.4,T,28,,,,,6,FORT NELSON A,8.7,
-122.5969444,58.83638888888889,16,BC,1192946,,1192946.2024.6.16,T,0,,,0,29,19,2024,0,2024-06-16 0:00,,0,,,5.3,,87,48,12.7,T,24,,,,,6,FORT NELSON A,6.3,
-122.5969444,58.83638888888889,17,BC,1192946,,1192946.2024.6.17,,0,,,0,31,20.1,2024,0,2024-06-17 0:00,,0,,,4.2,,75,42,13.8,,19,,,,,6,FORT NELSON A,7.4,
-122.5969444,58.83638888888889,18,BC,1192946,,1192946.2024.6.18,,0,,M,0,,24.6,2024,0,2024-06-18 0:00,,0,,,5.1,,89,,12.9,,22,,M,,,6,FORT NELSON A,1.2,
-122.5969444,58.83638888888889,19,BC,1192946,,1192946.2024.6.19,T,0,,M,0,,25.5,2024,0,2024-06-19 0:00,,0,,,0.1,,78,,17.9,T,31,,M,,,6,FORT NELSON A,10.2,
-122.5969444,58.83638888888889,20,BC,1192946,,1192946.2024.6.20,,0,,,0.6,23,28.6,2024,0.6,2024-06-20 0:00,,0.8,,,0,,87,79,18.8,,23,,,,,6,FORT NELSON A,9,
-122.5969444,58.83638888888889,21,BC,1192946,,1192946.2024.6.21,,0,,,0,29,29.1,2024,0,2024-06-21 0:00,,1.6,,,0,,94,42,19.6,,21,,,,,6,FORT NELSON A,10,
-122.5969444,58.83638888888889,22,BC,1192946,,1192946.2024.6.22,,0,,,0,33,27.9,2024,0,2024-06-22 0:00,,1.2,,,0,,81,43,19.2,,31,,,,,6,FORT NELSON A,10.5,
-122.5969444,58.83638888888889,23,BC,1192946,,1192946.2024.6.23,,0,,,6.8,30,19.8,2024,6.8,2024-06-23 0:00,,0,,,2.1,,94,41,15.9,,61,,,,,6,FORT NELSON A,11.9,
-122.5969444,58.83638888888889,24,BC,1192946,,1192946.2024.6.24,,0,,,1.7,32,15.8,2024,1.7,2024-06-24 0:00,,0,,,5,,93,38,13,,71,,,,,6,FORT NELSON A,10.2,
-122.5969444,58.83638888888889,25,BC,1192946,,1192946.2024.6.25,,0,,M,0,,23.6,2024,0,2024-06-25 0:00,,0,,,1,,98,,17,,35,,M,,,6,FORT NELSON A,10.3,
-122.5969444,58.83638888888889,26,BC,1192946,,1192946.2024.6.26,,0,,M,0,,26.1,2024,0,2024-06-26 0:00,,0,,,0.8,,92,,17.2,,24,,M,,,6,FORT NELSON A,8.2,
-122.5969444,58.83638888888889,27,BC,1192946,,1192946.2024.6.27,,0,,M,0,,26.1,2024,0,2024-06-27 0:00,,0.2,,,0,,78,,18.2,,24,,M,,,6,FORT NELSON A,10.2,
-122.5969444,58.83638888888889,28,BC,1192946,,1192946.2024.6.28,,0,,M,0,,25.6,2024,0,2024-06-28 0:00,,0,,,1.5,,81,,16.5,,28,,M,,,6,FORT NELSON A,7.3,
-122.5969444,58.83638888888889,29,BC,1192946,,1192946.2024.6.29,T,0,,,0,15,30,2024,0,2024-06-29 0:00,,1.6,,,0,,84,68,19.6,T,21,,,,,6,FORT NELSON A,9.2,
-122.5969444,58.83638888888889,30,BC,1192946,M,1192946.2024.6.30,,0,M,,0,31,,2024,0,2024-06-30 0:00,M,,M,,,M,,33,,,,M,,M,,6,FORT NELSON A,,
-122.5969444,58.83638888888889,1,BC,1192946,,1192946.2024.7.1,,0,,,0,32,25,2024,0,2024-07-01 0:00,,0.7,,,0,,88,32,18.7,,48,,,,,7,FORT NELSON A,12.3,
-122.5969444,58.83638888888889,2,BC,1192946,,1192946.2024.7.2,T,0,,,0,28,19.6,2024,0,2024-07-02 0:00,,0,,,1.1,,94,42,16.9,T,48,,,,,7,FORT NELSON A,14.2,
-122.5969444,58.83638888888889,3,BC,1192946,,1192946.2024.7.3,,0,,M,0,,26.6,2024,0,2024-07-03 0:00,,1.3,,,0,,98,,19.3,,36,,M,,,7,FORT NELSON A,11.9,
-122.5969444,58.83638888888889,4,BC,1192946,,1192946.2024.7.4,,0,,,0,30,28.9,2024,0,2024-07-04 0:00,,3.2,,,0,,88,49,21.2,,23,,,,,7,FORT NELSON A,13.5,
-122.5969444,58.83638888888889,5,BC,1192946,,1192946.2024.7.5,,0,,,0,28,27.2,2024,0,2024-07-05 0:00,,4.7,,,0,,47,51,22.7,,23,,,,,7,FORT NELSON A,18.2,
-122.5969444,58.83638888888889,6,BC,1192946,,1192946.2024.7.6,,0,,,0,30,28.2,2024,0,2024-07-06 0:00,,4.5,,,0,,61,44,22.5,,25,,,,,7,FORT NELSON A,16.7,
-122.5969444,58.83638888888889,7,BC,1192946,,1192946.2024.7.7,,0,,M,0,,31.3,2024,0,2024-07-07 0:00,,4.4,,,0,,69,,22.4,,23,,M,,,7,FORT NELSON A,13.4,
-122.5969444,58.83638888888889,8,BC,1192946,M,1192946.2024.7.8,,0,M,M,0,,,2024,0,2024-07-08 0:00,M,,M,,,M,,,,,,M,M,M,,7,FORT NELSON A,,
-122.5969444,58.83638888888889,9,BC,1192946,M,1192946.2024.7.9,,0,M,M,0,,,2024,0,2024-07-09 0:00,M,,M,,,M,,,,,,M,M,M,,7,FORT NELSON A,,
-122.5969444,58.83638888888889,10,BC,1192946,,1192946.2024.7.10,T,0,,,0,27,25.9,2024,0,2024-07-10 0:00,,2,,,0,,73,48,20,T,43,,,,,7,FORT NELSON A,14,
-122.5969444,58.83638888888889,11,BC,1192946,,1192946.2024.7.11,,0,,,1.9,25,20.4,2024,1.9,2024-07-11 0:00,,0,,,2.5,,90,58,15.5,,63,,,,,7,FORT NELSON A,10.5,
-122.5969444,58.83638888888889,12,BC,1192946,,1192946.2024.7.12,,0,,,0,28,23.6,2024,0,2024-07-12 0:00,,0,,,1.7,,97,39,16.3,,33,,,,,7,FORT NELSON A,8.9,
-122.5969444,58.83638888888889,13,BC,1192946,,1192946.2024.7.13,,0,,M,0.6,,23.8,2024,0.6,2024-07-13 0:00,,0,,,0.1,,91,,17.9,,30,,M,,,7,FORT NELSON A,12,
-122.5969444,58.83638888888889,14,BC,1192946,,1192946.2024.7.14,,0,,M,0,,24.8,2024,0,2024-07-14 0:00,,0,,,0.5,,89,,17.5,,37,,M,,,7,FORT NELSON A,10.1,
-122.5969444,58.83638888888889,15,BC,1192946,,1192946.2024.7.15,,0,,,0,23,32,2024,0,2024-07-15 0:00,,4.5,,,0,,87,37,22.5,,27,,,,,7,FORT NELSON A,12.9,
-122.5969444,58.83638888888889,16,BC,1192946,,1192946.2024.7.16,T,0,,,0,29,31.2,2024,0,2024-07-16 0:00,,5.7,,,0,,72,31,23.7,T,26,,,,,7,FORT NELSON A,16.2,
-122.5969444,58.83638888888889,17,BC,1192946,,1192946.2024.7.17,,0,,M,0,,35.6,2024,0,2024-07-17 0:00,,6.9,,,0,,78,,24.9,,15,,M,,,7,FORT NELSON A,14.2,
-122.5969444,58.83638888888889,18,BC,1192946,,1192946.2024.7.18,,0,,,0,35,32.9,2024,0,2024-07-18 0:00,,6.3,,,0,,64,40,24.3,,20,,,,,7,FORT NELSON A,15.7,
-122.5969444,58.83638888888889,19,BC,1192946,,1192946.2024.7.19,,0,,M,2.8,,24,2024,2.8,2024-07-19 0:00,,1,,,0,,95,,19,,56,,M,,,7,FORT NELSON A,13.9,
-122.5969444,58.83638888888889,20,BC,1192946,,1192946.2024.7.20,,0,,M,0,,27.5,2024,0,2024-07-20 0:00,,2.8,,,0,,99,,20.8,,46,,M,,,7,FORT NELSON A,14.1,
-122.5969444,58.83638888888889,21,BC,1192946,,1192946.2024.7.21,,0,,M,0,,30.5,2024,0,2024-07-21 0:00,,5.1,,,0,,92,,23.1,,34,,M,,,7,FORT NELSON A,15.6,
-122.5969444,58.83638888888889,22,BC,1192946,,1192946.2024.7.22,,0,,,0.2,8,30.5,2024,0.2,2024-07-22 0:00,,7.1,,,0,,82,32,25.1,,35,,,,,7,FORT NELSON A,19.7,
-122.5969444,58.83638888888889,23,BC,1192946,,1192946.2024.7.23,,0,,,19.9,11,24.7,2024,19.9,2024-07-23 0:00,,1.6,,,0,,98,46,19.6,,56,,,,,7,FORT NELSON A,14.4,
-122.5969444,58.83638888888889,24,BC,1192946,,1192946.2024.7.24,,0,,,0,27,20.1,2024,0,2024-07-24 0:00,,0,,,2.8,,90,32,15.2,,46,,,,,7,FORT NELSON A,10.2,
-122.5969444,58.83638888888889,25,BC,1192946,,1192946.2024.7.25,,0,,,0.9,31,22.1,2024,0.9,2024-07-25 0:00,,0,,,2.2,,96,37,15.8,,52,,,,,7,FORT NELSON A,9.4,
-122.5969444,58.83638888888889,26,BC,1192946,,1192946.2024.7.26,T,0,,,0,29,27,2024,0,2024-07-26 0:00,,0.5,,,0,,98,36,18.5,T,37,,,,,7,FORT NELSON A,10,
-122.5969444,58.83638888888889,27,BC,1192946,,1192946.2024.7.27,,0,,M,0,,28.2,2024,0,2024-07-27 0:00,,3.2,,,0,,93,,21.2,,32,,M,,,7,FORT NELSON A,14.1,
-122.5969444,58.83638888888889,28,BC,1192946,,1192946.2024.7.28,,0,,,0.7,27,25.6,2024,0.7,2024-07-28 0:00,,1.8,,,0,,86,38,19.8,,29,,,,,7,FORT NELSON A,13.9,
-122.5969444,58.83638888888889,29,BC,1192946,,1192946.2024.7.29,,0,,,0.7,26,25.5,2024,0.7,2024-07-29 0:00,,1.1,,,0,,95,43,19.1,,23,,,,,7,FORT NELSON A,12.7,
-122.5969444,58.83638888888889,30,BC,1192946,,1192946.2024.7.30,,0,,,0,27,26.3,2024,0,2024-07-30 0:00,,0.5,,,0,,79,41,18.5,,28,,,,,7,FORT NELSON A,10.7,
-122.5969444,58.83638888888889,31,BC,1192946,,1192946.2024.7.31,,0,,,2,29,23.2,2024,2,2024-07-31 0:00,,0,,,0.8,,91,44,17.2,,30,,,,,7,FORT NELSON A,11.2,
-122.5969444,58.83638888888889,1,BC,1192946,,1192946.2024.8.1,,0,,,0.9,26,22.4,2024,0.9,2024-08-01 0:00,,0,,,3.1,,98,43,14.9,,26,,,,,8,FORT NELSON A,7.3,
-122.5969444,58.83638888888889,2,BC,1192946,,1192946.2024.8.2,,0,,M,0,,25.7,2024,0,2024-08-02 0:00,,0,,,1.2,,82,,16.8,,21,,M,,,8,FORT NELSON A,7.8,
-122.5969444,58.83638888888889,3,BC,1192946,,1192946.2024.8.3,T,0,,,0,28,25.3,2024,0,2024-08-03 0:00,,0,,,1.2,,84,36,16.8,T,24,,,,,8,FORT NELSON A,8.3,
-122.5969444,58.83638888888889,4,BC,1192946,,1192946.2024.8.4,,0,,,6.6,32,19,2024,6.6,2024-08-04 0:00,,0,,,2.5,,95,38,15.5,,61,,,,,8,FORT NELSON A,12,
-122.5969444,58.83638888888889,5,BC,1192946,,1192946.2024.8.5,,0,,M,0,,24.5,2024,0,2024-08-05 0:00,,0,,,2.2,,97,,15.8,,37,,M,,,8,FORT NELSON A,7.1,
-122.5969444,58.83638888888889,6,BC,1192946,,1192946.2024.8.6,,0,,M,0,,27.9,2024,0,2024-08-06 0:00,,0.2,,,0,,95,,18.2,,24,,M,,,8,FORT NELSON A,8.4,
-122.5969444,58.83638888888889,7,BC,1192946,,1192946.2024.8.7,,0,,M,0,,29.4,2024,0,2024-08-07 0:00,,1.2,,,0,,91,,19.2,,27,,M,,,8,FORT NELSON A,8.9,
-122.5969444,58.83638888888889,8,BC,1192946,,1192946.2024.8.8,,0,,,0,9,30.4,2024,0,2024-08-08 0:00,,2.4,,,0,,87,32,20.4,,24,,,,,8,FORT NELSON A,10.4,
-122.5969444,58.83638888888889,9,BC,1192946,,1192946.2024.8.9,,0,,M,0,,32.2,2024,0,2024-08-09 0:00,,4,,,0,,77,,22,,24,,M,,,8,FORT NELSON A,11.8,
-122.5969444,58.83638888888889,10,BC,1192946,,1192946.2024.8.10,,0,,,0,34,32.4,2024,0,2024-08-10 0:00,,4,,,0,,78,32,22,,24,,,,,8,FORT NELSON A,11.6,
-122.5969444,58.83638888888889,11,BC,1192946,,1192946.2024.8.11,,0,,M,0,,32.3,2024,0,2024-08-11 0:00,,5.4,,,0,,79,,23.4,,29,,M,,,8,FORT NELSON A,14.4,
-122.5969444,58.83638888888889,12,BC,1192946,,1192946.2024.8.12,,0,,,5.6,32,30.5,2024,5.6,2024-08-12 0:00,,3.3,,,0,,90,41,21.3,,29,,,,,8,FORT NELSON A,12,
-122.5969444,58.83638888888889,13,BC,1192946,,1192946.2024.8.13,,0,,M,6.1,,15.7,2024,6.1,2024-08-13 0:00,,0,,,4,,97,,14,,86,,M,,,8,FORT NELSON A,12.2,
-122.5969444,58.83638888888889,14,BC,1192946,,1192946.2024.8.14,,0,,M,1.1,,19.6,2024,1.1,2024-08-14 0:00,,0,,,3,,97,,15,,46,,M,,,8,FORT NELSON A,10.3,
-122.5969444,58.83638888888889,15,BC,1192946,,1192946.2024.8.15,,0,,,11.5,29,20.6,2024,11.5,2024-08-15 0:00,,0,,,3.6,,96,31,14.4,,40,,,,,8,FORT NELSON A,8.1,
-122.5969444,58.83638888888889,16,BC,1192946,,1192946.2024.8.16,,0,,M,0,,22.6,2024,0,2024-08-16 0:00,,0,,,4.5,,97,,13.5,,36,,M,,,8,FORT NELSON A,4.4,
-122.5969444,58.83638888888889,17,BC,1192946,,1192946.2024.8.17,,0,,M,0,,26.6,2024,0,2024-08-17 0:00,,0,,,1.4,,91,,16.6,,23,,M,,,8,FORT NELSON A,6.5,
-122.5969444,58.83638888888889,18,BC,1192946,,1192946.2024.8.18,,0,,M,0,,22.7,2024,0,2024-08-18 0:00,,0,,,3.2,,89,,14.8,,41,,M,,,8,FORT NELSON A,6.8,
-122.5969444,58.83638888888889,19,BC,1192946,,1192946.2024.8.19,T,0,,M,0,,27.7,2024,0,2024-08-19 0:00,,0,,,0.7,,94,,17.3,T,29,,M,,,8,FORT NELSON A,6.9,
-122.5969444,58.83638888888889,20,BC,1192946,,1192946.2024.8.20,T,0,,,0,29,26.1,2024,0,2024-08-20 0:00,,1.6,,,0,,90,46,19.6,T,23,,,,,8,FORT NELSON A,13.1,
-122.5969444,58.83638888888889,21,BC,1192946,,1192946.2024.8.21,,0,,,0,35,16.8,2024,0,2024-08-21 0:00,,0,,,5.6,,87,33,12.4,,47,,,,,8,FORT NELSON A,7.9,
-122.5969444,58.83638888888889,22,BC,1192946,,1192946.2024.8.22,,0,,M,0,,22.5,2024,0,2024-08-22 0:00,,0,,,3.8,,93,,14.2,,40,,M,,,8,FORT NELSON A,5.8,
